comment,label
repurchased.. texturenya ringan & nyaman di kulit..walau reapply per 2 jam.. sdh 50 spf dan pa ++++ pula..,Positif
yg,Negatif
pas di terima tutupnya longgar sehingga isinya jatuh jadi sisa setengah,Netral
ah pecah smpe dlm keadaan rusak.. tau dari kurirnya atau dari penjual huuu.. harusnya bubble wrap nya juga tebelan gtuu.. huuu sayang sekali,Negatif
semoga cocok!!!,Positif
tdk ada plastik penutupnya.spoonnya jg agak kecil,Netral
"kemasan:bagus banget, slim profil kecantikan:cocok unt usia aku pengalaman penggunaan:sering pake focalure, bagus",Positif
tutup dari lip tintnya mudah sekali terbuka. kebanyakan sudah tumpah dan isinya tinggal 1/4.,Negatif
belom coba .semoga cocok,Positif
pensil alisnya gampang patah harus hati² banget sih untung cuma dapet hrga 10 rb,Positif
ternyata bukan gel,Netral
udah pake yg set dan ikutin stepnya wajah aku gk cocok muncul jrwatan :loudly_crying_face:,Negatif
"karena tambah timbul² berjerawat everyday, apa karena scrubnyaaa... pas berhenti menggunakan sabunnya, better.",Negatif
wanginya mantab,Positif
agak kurang suka warna nya,Positif
"ini drama banget kurirnya, dikirim ke rumah yang salah dicariin sekomplek rumah sesuai foto gak ada yang sama, ternyata barangnya dititipin satpam. huhf",Netral
warna:tidak sesuai,Negatif
tekstur:kok pas dtg begini? ketahanan:terlalu lama di pengiriman:woman_facepalming_medium-light_skin_tone:,Negatif
"silahkan cek stok fisik krim malamnya. pasti lah kelebihan 3, bukan? dan yang krim siangnya hilang 3, bukan? nah itu salah kirim! kalau dapat siang semua namanya bukan pa... ",Negatif
bagus dan cocok ke kulit jadi lebih lembut,Positif
sampai tujuan pecah tutupnya,Negatif
"daya serap:standar, melembabkan efektivitas:lumayan kenyamanan:enak produk ini bagus. yang ga bagus itu pihak innisfree tidak konfirmasi kalau barang saya yg lain kosong sehingga tetap dikirim tanpa barang itu. saya meminta refund dana kepada pihak innisfree dan belum dijawab juga sampai sekarang. ",Negatif
cocok sekali untuk kulit sensitif remaja. sudah pembelian yg kesekian kalinya :thumbs_up:,Positif
kecewa yg harus nya dpt free pas promo 77 trnyata nggak dpt free apapun .. padahal katanya dpt free .. ga sesuai bgt,Negatif
"agak terlalu coklat dibandingin di gambar, tp overall bagus kok",Netral
parah 5 hari baru di packing.,Negatif
enggak expect warnanya pink banget. buat aku terlalu pink sih.,Positif
"assalamualaikum wr.wb minal aidin walfaidzin , mohon maaf lahir bathin :folded_hands: selamat hari raya idul fitri 1444 h wasalam keluarga",Positif
"barang sesuai gambar dan pesanan, packing masih kurang gak ada stiker fragile, mungkin produknya harus ada inovasi agar tidak ada lagi kotak eye shadownya berantakan sepe... ",Positif
kecewa tertulis variasi 04 dapet nya 03:sneezing_face:,Negatif
"kapok pokoknya belanja online merk ini. ada hadiah hrs di klaim. uda di kabari ke sellernya lupa klaim ehh ga dikasi dong.... klo hadiah ngapain pakai di klaim kecuali hadiahnya minta model lain atau warna lain itu klo saya belanja online yg dpt hadiah. jgn marah klo di complaint, profesional klo jualan klo memang tidak mau di complaint. terima kasih.",Negatif
"produk tidak disegel, isi berkurang setengah",Negatif
"katanya+ cuci muka, pas datang cuma serum doang payah",Negatif
bener2 kecewa banget!!! pesen dri tgl 28 baru dikirim pas pesanannya beberapa jam lg batal trs paketnya pas sampe di taro gtu aja di dpn pager gak dititipin ke siapapun t... ,Negatif
daya serap:- tekstur:cair efektivitas:-,Negatif
kering. sampe harus di rendam di air panas,Negatif
tolong deskripsi nya diralat. ash brunette sesuai di foto warnanya kecoklatan tapi ternyata produk real warnanya keabu-abuan. sama sekali berbeda.,Negatif
"cairr banget teksturnyaa, pas dipake bleberan teruss ,, kurang pikmentid juga warnanya.., susahhh makenya padahal aplikaternya udah enak.. makasihjuga bonusnya",Netral
expirednya kurang dari setahun,Negatif
hancur saat diterima,Negatif
"lembab dibibir, cuma warnanya yang french vanilla bagus buat base ombre. kl sendiri dipakai warnanya cenderung coklat daripada pink.",Positif
barang bagus sesuai pesanan,Positif
"pengiriman rapi. barang sesuai keinginan, bagus",Positif
thank you esqa:smiling_face_with_open_hands: thank you tokped :smiling_face_with_open_hands: thank you pak kurir:smiling_face_with_open_hands:,Positif
masa lipstik nya patah wkwk,Negatif
"baguus banget sunscreennya. kalau beli you, mau offline atau online, selalu dikasih bonus. apapun itu :heart_hands::heart_hands:",Positif
warna nya cakep bikin muka keliatan tone up. tanpa bleaching pun masuk. kalo rambutnya panjang dan tebal minimal pakai 2-3 dus,Positif
"paket yg remover 200 ml gak ada tuh. pesen 4 pcs tp yg datang cuma 3 pcs. trus sempet gak dikirim2 sama shopee express cilandak hub. kalo saya gak datang ke shopee express cilandak hub sepertinya paket gak bakal sampai2 ke rumah. setelah paket sampai pun, dibungkusnya seperti ini. tolong ya ini gmn!",Negatif
"pengiriman cepat, packaging aman, barang juga amaaan, terimakasih bonusnya:folded_hands:",Positif
seharusnya tidak perlu tambahan biaya utk kardus & bubble.,Negatif
"gorgeous as always, from packing to quality :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone: no regret!",Positif
tekstur:kirain cocok tapi gk bisa tahan lama,Netral
hasilnya kurang memuaskan,Negatif
warnanya cocok buat yg tidak terlalu kuning atau coklat. hasilnya ngga matte tapi ngga tll dewy juga. trims.,Positif
tekstur:sangat cair,Negatif
"masih transfer tapi warnanya stain, creamy bgt dipake nya. wangi pula. packing bagus double segel kotak+lipstiknya tp botolnya krg kokoh krn penahan dlm lipstik suka ikut copot, rawan tumpeh2.",Positif
"isinya sangat sedikit, bagian alasnya sampai kelihatan. :( ... bgm quality qontrolnya ?",Netral
"cairan nya dingin di tangan, kemasan botol ada pelindung bahwa barang itu original dsri erha store, mudah mudahan cocok di saya dan tumbuh lebat lg secara alami, aamiin",Positif
sudah sampai terimakasi,Positif
kenapa kemasan nya seperti isi ulang ? pdhl aku fikir yg d cup / tempat,Negatif
barang sampai dengan baik,Positif
"pengiriman cepat, harga sesuai dengan barang, barang sesuai dengan gambar.",Positif
lucu bgtt tapi lipsiknya rusak pengiriman cepat barang realpick,Positif
mencerahkan kulit tp nambah jerawat ****** ga lagi deh,Netral
"terima kasih karena pengemasan dan pengiriman aman, semua oke, kecuali produknya sendiri. wanginya obat banget, coverage yg awalnya lumayan ternyata mudah banget luntur d... ",Netral
"pengalaman penggunaan:tekstur cair cmn stlh aku mke bbrpa minggu muka aku lngsg bruntusan besar""mungkin krna aku ga cocok buat muka aku manfaat:- wangi:wangi",Negatif
saya pesan yg combination/ oily skin padahal malah dikirim normal /dry skin:confused_face:,Netral
mudah diserap dan lembut di kulit wajah.,Positif
"packaging parah penyok, buble wrap sedikit, payah deh, pengiriman lamaaaaaaaa",Negatif
"matte banget, warna nya perfect nude banget buat aku, sayang nya gk tahan lama",Positif
tekstur:menggumpal maaf ya kak aku kasih bintang 2 soalnya produknya menggumpal semua warna biasanya putih ini kuning :loudly_crying_face::loudly_crying_face:,Negatif
dikirim bukan yg ori make over. packaging nya ga sesuai gambar. padahal saya bayar harga nya lumayan,Negatif
cocok untuk:pengiriman lama,Negatif
produk sama sekali tidak berpengaruh kpd saya pribadi. mungkin cocok cocokan tapi pelayanannya bagus. responsif ,Negatif
"ga ada yg warna ini ga lengkap tp krn muree dah lah, males komplain2",Netral
oranye banget................................. hiks sedih jadi kayak tanning......... coverage merata. desainnya lucu. hasilnya dewy.,Positif
baru mau coba pake tapi udh lepas. pengiriman dari seller lama. harus diingatkan di chat baru dikemas. alasannya krn antri. sampe hari ke 3 setelah co baru dikemas.,Negatif
sipppp,Netral
pertamakali coba,Positif
"bgus bgtt! dri dulu selalu pke ini, bikin ga kusam di akuu pokonya bgs bgt deh jgn di tanya lagi",Positif
"tekstur:pelayanan buruk performa:pesanan tidak sesuai cocok untuk:selisih uang tidak ada solusi saya kirim bukti barang namun saya tidak kirim video unboxing, karena buka isi paket produknya sama unboxing paket beda hari jadi ga ngeh kalo barangnya beda, lumayan selisih 20rb dengan produk yg saya pesan ini terakhir saya pesan disini, kedepan tidak akan lagi, saya udah minta cek bagian stockis tp cuma dibalas sticker maaf saja",Negatif
uda beli yg ke 4 kalinya. cocok dikulit:thumbs_up:,Positif
bahannya ringan dan mudah diblend ada wanginya rada soft. bodynya juga lucu dan aesthetic. packing dan pengiriman aman dan cepat :smiling_face_with_hearts:,Positif
topss nyampai nya lebih cepat.. tengkiyuuuu,Positif
"admin kurang komunikasi kalau memang freenya sudah tidak ada, pengiriman pun lambat, padahal ini official store",Negatif
beberapa botol hand sanitizer tutupnya kebuka karna packing nya yg jelek tanpa bubble wrap. so sad banget pokoknya,Negatif
kekurangan 1item yaitu lipstik,Negatif
pengalaman penggunaan:blm tau kemasan:baik manfaat:blm tau baru coba. smoga cocok untuk bibir ku yang gelap.,Positif
produk kecil nya tidak sesuai di gambar !! padahal pengen yang sesuai gambar.,Netral
"efek:lembab, warnaa cakep pol, natural warnanya tips pengguna:bagus banged kemasan:baikk packaging nya cantik! gud la pokoknya",Positif
retak2 dan ga bisa dipakai :smiling_face_with_tear: padahal sudah ada bubble wrapnya tapi ga tau kenapa pecah berkeping-2,Negatif
"tak cuma dokter, spesialisasi anestesi ternyata bisa dimiliki seorang perawat. lantas, apa saja yang dilakukan oleh profesi itu? yuk, cari tahu di bawah ini!",Positif
make up beneran awet. love it :smiling_face_with_heart-eyes:,Positif
"cepat sampai, packing aman",Positif
beli nya sunsrceen tpi yg datang micellar water. tanpa konfirmasi terlebih dahulu.,Negatif
"maaf sy kasih bintang 2 karna produk yg di kirim gk sesuai orderan,,sy order lipstik dtng nya yg lain,,sangat kecewa penjual nya gk teliti",Negatif
pas dibuka udah patah dong:loudly_crying_face:,Netral
"pesan lain, yg datang lain... àmpun dehhhh",Negatif
"maaf ya viva aku agak kecewa terima barangnnya. kaya barang stok lama?? terus kadaluarsa nya, tanggalnya terhapus gitu. duh, aku kasi segini dulu deh. kotor dimana2, cek... ",Netral
wangi:ga begitu nyengat sii belum nyobain langsung ke mukaaa,Positif
"kemasan:rapi pengalaman penggunaan:belum d coba efek:belum d coba dapat harga 36rb karna ikutan promo, tp syang packing produk nya yang model lama, ga tau ini barang kok beda dr yng lain ga pakai mika. untuk packing pengiriman packing rapi dan aman, cepat juga.",Netral
"tekstur:lembut efektivitas:gatau wangi:harum pengirimannya cepett tp dikirimnyaaa lamaaa bangetttttttt, bagus si produknya tp lamaaaa dikirimnya bikin beteeeee. maaf fotoo dan video tidak sesuai terimakasiiiih:face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::face_with_rolling_eyes::face_with_rolling_eyes::smiling_face_with_smiling_eyes:....................................",Negatif
tekstur:lebih glossy cocok untuk:make up performa:good nanya di live ke mba mba kalo warna amazonia di vinyl ink no berapa kata nya no 120 pas dateng warna nya lebih ke ungu bukan coklat:) info dong warna amazonia di vinyl ink no berapa?,Netral
tekstur:barang datang dalam keadaan patah. padahal kardusnya bagus gak ada penyok sama sekali,Negatif
ternyata creamy banget tekstur nya sm ga waterproof,Negatif
kurang cocok di aku:(,Netral
"ga ada barangnya, kecewa si ditulisannya free sponge pdahal",Negatif
tak ada bonusnya pdhl pas cek out dijanjikan free 8pcs bonus,Netral
"baru mau coba, semoga bisa mempwrbaiki rambut rontok saya...",Positif
kapok beli di sini lagi barang yg di beli dikirim kurang rincian pengmbalian juga di tolak. mending beli yg mahal sekalian tapi pelayanan memuaskan.,Negatif
"tutup botol tidak rapat karena rusak, sehingga isi tumpah lumayan banyak sampe kardus kemasan basah",Netral
"pengirimannya lama, lwat dri tgl yg ditentuin semoga cocok dikulit",Positif
lem nya mantap. packingnya aman. terima kasih,Positif
"luar biasa product yang di kirim sangat sempurna seperti di gambar , mau proses pengembalian tapi tidak di approve. tolong di kembalikan dana saya",Negatif
sorry wardah tapi kali ini pengiriman lu buat kali ini ga banget,Negatif
"barang rejek, packing buruk, patah2",Negatif
"udah yg dikirim salah shade, terus bocor krn tutupnya ga rapet wkwk deh:clapping_hands:",Negatif
"pesen yang natural tapi dapet yg ini, hm..",Negatif
baru di buka sdh patah :(,Negatif
bagus lumayan,Positif
"nggak cocok di aku, lgsg gatel ada bintik2 merah",Negatif
baru nyobain 3x teksturnya bagus cepat nyerap di kulit mudah mudahan cocok,Positif
pengiriman telat 2hari dari yg semestinya,Negatif
yg dtg tdk sesuai gambar..ada yg krg,Negatif
produk ok,Positif
"pesen yuzu yg dateng cucumber, pas bgt saya alergi timun. udah gitu prosesnya ribet kalau ngadu barang yg dikirim salah, mesti ini itu pdhl yg salah bukan pihak pembeli:smiling_face_with_smiling_eyes: semoga berkah yaa rezekinya yg ga amanah ituu",Negatif
"barang yang dikirim bukan barang yang dipesan, respon komplain lama",Netral
pengiriman & respone penjual lama sekali,Netral
warnanya tuh natural banget,Negatif
deskripsi barang disebutkan edisi baru (new improved formula) tapi yang dikirim yang edisi lama hiks ...,Netral
"kemasan:bagus,ga ada yg cacat efek:warna ruby dipakenya sexy hehehe pengalaman penggunaan:ini tu dari jaman ibu aku muda,jadi tidak.diragukan lagi .maaf ya ga difoto,vidio.pokoknya oke",Positif
"lipstik terlalu kering dan tidak nempel dibibir gumpal2,dipakai terasa tebal dan panas ... padahal kemasan ok expired lama tapi kualitas seperti barang lama.kecewa sudah... ",Negatif
pengalaman penggunaan:mudah digunakan :thumbs_up:,Positif
"pesen pohon nya 4 macam yg dikirim sama semua ,penjual bilang salah resi,kok bisa ya ? cukup kali ini aja",Negatif
"ukurannya mini, botolnya dari kaca, pipetnya kecil banget dan punyaku agak rusak pipetnya, agak susah dipencet jadi yang masuk ke pipetnya dikit jadi harus bolak balik ambil kalo mau pake ):",Netral
"formulanya bagus, sangat pigmented dan gk cepet kering, jdi gampang kalau mau di blend dan juga teksturnya lebih ke arah liquid dri pada creamy, pas udh kering gk sticky... ",Positif
pengiriman cepat. mantap,Positif
sesuaiiiiii,Positif
namanya official tapi nipu.. tulisan nya dapet hadiah gratis tapi pas nyampe ternyata ga ada.. di komplen ngomong nya belok kanan kiri dulu tapi intinya tetep ga dapet :thumbs_down:,Negatif
warnanya langsung ngeblend bagus sekali,Positif
"produknya oke, gaada masalah dan sampai dengan selamat, paling cuma brushnya yang bikin agak susah saat pemakaian (karena harus di tempat tumbuhnya bulu mata). tapi sayan... ",Positif
"maaf saya edit reviewnya, sejak sebulan rutin minum, dagu saya bruntusannya malah jadi semakin parah :face_with_tears_of_joy:",Negatif
cocok deh,Positif
ketahanan:tahan lama tekstur:bagus warna:pigmented beli harga diskon namun harus segera dihabiskan karena akan expired dalam waktu 9 bulan,Netral
"kardus aga penyok gmn gitu, kya uda pernah di buka, hrusnya kan msi mulus padahal ada bubblewarp nya",Positif
baru di buka eh copot brusnya :frowning_face:,Netral
"wangi enak, tinggal test durabilitasnya, agak di sayangkan, pengiriman lama sekali.",Positif
"packaging nya jelek sekali padahal yg di kirim nya kaca, kalau pecah gimana? sebaiknya di betulkan dlu untuk packaging karena sangat penting.untunv aja ga pecah semua",Negatif
"barang tidak dikirim, sudah komplain tp tidak di respon seller. sy g bohong, ngapain juga bohong cuma buat 17ribu doank :woozy_face: ada di list barang tp di dalamnya g ada barangn... ",Negatif
"difoto ada bonus micellar water, tapi g ada dapat.",Netral
"maskaraa kesuaan nihh ,, sesuai sama harganya",Netral
expired desember 2021,Negatif
kurir tdk baca note,Netral
profil kecantikan:kurengggg awett pake makan minum ilang ini warna playdate campur wardah yea ges manfaat:nyesel mending beli roseallday lebi murc dikit sm ahli nya gakseee dibanding somthinc wkwkk tips pengguna:abis pake makan doang lunturr hehe tolong formula nya diperbaiki lg somethinc,Negatif
